ID,Tipo,SKU,Nombre,"¿En inventario?",Inventario
16246,simple,8612052##,"Carpa Automática Dome 3",0,0
16250,simple,8612055##,"Carpa EasyCamp 4 Personas",0,0
16254,simple,8520372##,"Navaja Gerber con Serrucho y Estuche",0,0
16259,simple,8521305##,"Navaja Multiuso",1,23
16263,simple,5320787##,"Chaquetilla Policía y Penitenciaría",0,1
16268,simple,7707357##,"Riel Metálico de 1",1,44
16271,simple,7707002##,"Riel Metálico de 2",1,11
16274,simple,7707013##,"Riel Metálico de 3",1,9
16277,simple,7707246##,"Riel Metálico de 4",1,51
16280,simple,7707450##,"Metálico Rueda Alada Plateada",0,0
16283,simple,7707556##,"Rombo Metálico Dorado 16 mm",1,85
16287,simple,7707714##,"Rombos Metálicos 22 mm dorado",0,0
16291,simple,8515747##,"Corbata para Uniforme Beige",0,0
16294,simple,7707922##,"Metal Vivo Policía Mendoza sin Sol",1,5
16297,simple,7707923##,"Metal Vivo Policía de Mendoza con Sol",1,25
16300,simple,7707521##,"Metal Escarapela Esmaltada",1,1200
16303,simple,7707508##,"Botón Metálico con Escudo Patrio 10 a 12 mm Dorado",1,959
16306,simple,7707545##,"Crisol Metálico Liceo Militar General Espejo",0,0
16309,simple,7707710##,"Rosetón Metálico de Estado Mayor",1,15
16312,simple,7707571##,"Rayos Cruzados Metálicos",1,39
16315,simple,7707522##,"Estrella Dorada Metálica de Antigüedad con 5 Puntas",1,593
16318,simple,7707980##,"Espadas Cruzadas Santa Cruz",0,0
16321,simple,7707570##,"Fusiles Cruzados Infantería Dorados",1,10
16324,simple,7707368##,"Lanzas Cruzadas Caballería",1,19
16327,simple,7707569##,"Torreón Penitenciario",1,4
16331,simple,7707120##,"Laurel Simple Grande",0,0
16334,simple,7707586##,"Metal Escuela de Cadetes con Libritos y Laurel",1,404
16337,simple,7707298##,"Hebilla con Escudo Nacional Dorado",1,51
16343,simple,7707712##,"Metal Hacha Cruzada Bombero Tropa",1,31
16346,simple,7707900##,"Metal Gendarmería Nacional para Casquete",0,0
16349,simple,7707322##,"Hebilla con Torreón Penitenciario Dorado",0,0
16353,simple,8703112##,"Mira Láser Cat para Bersa Thunder Pro",0,1
16358,simple,8703113##,"Mira Láser Cat OS Magnet GLock",0,1
16364,simple,8520407##,"Linterna Nitrolite para Visera",0,0
16373,simple,8705003##,"Porta Handy",1,77
16379,simple,8503639##,"Protector de Rodillas XTL",0,2
16383,simple,8703111##,"Mira Cat Láser Línea Bersa Thunder 9 - 40",0,1
16390,simple,7707528##,"Metal Lira Banda de Música",1,20
16393,simple,7707100##,"Metal Palmas Laurel Cruzado",1,30
16396,simple,7707952##,"Escudo Metálico Gorra Oficial Dorado",1,58
16400,simple,7707547##,"Número Metálico Chico",1,32
16403,simple,7707161##,"Riel Metálico para Nombre",1,283
16407,simple,7707502##,"Barra Metálica Curso Cadete",1,581
16410,simple,8400661##,"Gorro Verdugo Pasamontañas",0,0
16413,simple,8518011##,"Máscara de Neoprene Rerda",1,364
16418,variable,8517000##,"Guantes Térmicos",1,
16419,variation,8517000##7,"Guantes Térmicos - 7",0,0
16420,variation,8517000##8,"Guantes Térmicos - 8",1,5
16421,variation,8517000##9,"Guantes Térmicos - 9",1,6
16422,variation,8517000##10,"Guantes Térmicos - 10",0,2
16423,variation,8517000##11,"Guantes Térmicos - 11",1,7
16424,variation,8517000##12,"Guantes Térmicos - 12",1,6
16425,simple,8518753##,"Máscara de Neoprene con Gafas",0,0
16430,simple,8400240##,"Gorro de Lana Rocky sin Forro",1,102
16433,simple,8503820##,"Protector Visual Libus Argon",1,12
16436,simple,8517110##,"Guantes de Combate con Dedos Abiertos",0,0
16439,variable,8517235##,"Guantes de Gala Blanco",1,
16440,variation,8517235##5,"Guantes de Gala Blanco - 5",0,0
16443,variation,8517235##6,"Guantes de Gala Blanco - 6",0,0
16444,variation,8517235##7,"Guantes de Gala Blanco - 7",1,6
16445,variation,8517235##8,"Guantes de Gala Blanco - 8",1,6
16446,variation,8517235##9,"Guantes de Gala Blanco - 9",1,6
16447,variation,8517235##10,"Guantes de Gala Blanco - 10",1,6
16448,variation,8517235##11,"Guantes de Gala Blanco - 11",1,6
16449,variation,8517235##12,"Guantes de Gala Blanco - 12",1,6
16450,simple,8707000##,"Cordones para Borceguíes Negros",1,63
16453,variable,8517103##,"Guantes de Cabritilla",0,
16454,variation,8517103##XS,"Guantes de Cabritilla - XS",0,0
16458,variation,8517103##S,"Guantes de Cabritilla - S",0,0
16459,variation,8517103##M,"Guantes de Cabritilla - M",0,0
16460,variation,8517103##L,"Guantes de Cabritilla - L",0,0
16461,variation,8517103##XL,"Guantes de Cabritilla - XL",0,0
16462,variation,8517103##XXL,"Guantes de Cabritilla - XXL",0,0
16463,simple,8517050##,"Guantes de Polar",0,0
16468,simple,8521472##,"Cuchillo Táctico con Funda de Cuerina",0,0
16473,simple,8521013##,"Cuchillo Columbia con Funda XFA051",0,0
16477,simple,8521100##,"Cuchillo Columbia 5548A con Funda Rígida",1,377
16484,simple,8521660##,"Cuchillo Táctico Mango de Metal Negro",0,0
16487,simple,8508132##,"Crema para calzado de Cuero y Nobuck Engrasado Dux",0,0
16491,simple,8521102##,"Cuchillo Táctico de Supervivencia con Brújula y Afilador",0,0
16500,simple,8703150##,"Riñonera Táctica Woodpack  Negra",0,0
16508,simple,8518300##,"Máscara Paintball",0,0
16513,variable,8717033##,"Guantes de Nepreno mitón para skater, bike, enduro",1,
16514,variation,8717033##M,"Guantes de Nepreno mitón para skater, bike, enduro - M",0,0
16520,variation,8717033##L,"Guantes de Nepreno mitón para skater, bike, enduro - L",0,0
16521,variation,8717033##XL,"Guantes de Nepreno mitón para skater, bike, enduro - XL",1,75
16522,simple,8703102##,"Riñonera Saque Rápido",1,3
16532,simple,8708049##,"Muslera Porta Elementos Negra",0,0
16539,simple,8708099##,"Bolso tipo Mochila",0,0
16550,simple,8708211##,"Muslera Alforja",0,0
16554,simple,8708053##,"Morral Táctico Delta XTL",0,0
16562,simple,8708109##,"Porta Hidratador Rerda",0,1
16568,simple,8708104##,"Maletín táctico Porta Pistolas",1,23
16575,simple,8708110##,"Bolso Matero Táctico Camping y Operaciones",1,8
16582,simple,8703099##,"Mochila Táctica de Comando 20 litros",0,0
16588,variable,8708117##,"Mochila Táctica trekking 20 litros",0,
16589,variation,8708117#04#,"Mochila Táctica trekking 20 litros - 04. Woodland",0,0
16595,variation,8708117#09#,"Mochila Táctica trekking 20 litros - 09. Negro",0,2
16596,variation,8708117#13#,"Mochila Táctica trekking 20 litros - 13. Gris",0,1
16597,simple,8707117##,"Mochila Asalto Táctico",0,0
16607,simple,8708105##,"Morral Táctico",1,5
16614,simple,8708552##,"Mochila Molle Grande Verde Gendarmería",0,0
16627,simple,8503305##,"Reloj Táctico Deportivo Resistente al agua",1,104
16632,simple,8520040##,"Tiro al Blanco Metálico",0,0
16635,simple,8701000##,"Cinturón de Poliamida Negro",1,232
16640,simple,8708011##,"Porta Esposas Sistema Molle",0,0
16645,simple,8701655##,"Cinturón Interno de Poliamida",0,1
16651,simple,8703107##,"Pistolera Funda Fobus TACH con Botón de Liberación",0,2
16657,simple,8701350##,"Cinturón Geo Táctico Policial",1,140
16663,simple,8707721##,"Porta Esposas de Poliamida Negro",0,0
16669,simple,8703106##,"Funda Fobus BRCH con Botón de Liberación",0,2
16675,simple,2401242##,"Chaleco Arnés Israelí M.O.L.L.E.",1,28
16683,variable,8708116##,"Chaleco Funda Albatros",1,
16684,variation,8708116##S,"Chaleco Funda Albatros - S",0,2
16691,variation,8708116##M,"Chaleco Funda Albatros - M",0,2
16692,variation,8708116##L,"Chaleco Funda Albatros - L",0,1
16693,variation,8708116##XL,"Chaleco Funda Albatros - XL",1,4
16694,variation,8708116##XXL,"Chaleco Funda Albatros - XXL",1,16
16695,variable,8708111##,"Chaleco Funda Balística Básica",1,
16696,variation,8708111##S,"Chaleco Funda Balística Básica - S",1,5
16697,variation,8708111##M,"Chaleco Funda Balística Básica - M",1,4
16698,variation,8708111##L,"Chaleco Funda Balística Básica - L",1,3
16699,variation,8708111##XL,"Chaleco Funda Balística Básica - XL",1,5
16700,variation,8708111##XXL,"Chaleco Funda Balística Básica - XXL",1,8
16701,variable,8708113##,"Chaleco Funda Alpha Balística",1,
16702,variation,8708113##S,"Chaleco Funda Alpha Balística - S",1,8
16703,variation,8708113##M,"Chaleco Funda Alpha Balística - M",1,15
16704,variation,8708113##L,"Chaleco Funda Alpha Balística - L",1,27
16705,variation,8708113##XL,"Chaleco Funda Alpha Balística - XL",1,23
16706,variation,8708113##XXL,"Chaleco Funda Alpha Balística - XXL",1,17
16707,variation,8708113##3XL,"Chaleco Funda Alpha Balística - 3XL",0,0
16708,simple,8306100##,"Gorro Ushanka con Piel",1,491
16715,simple,8509729##,"Dragona Dorada",1,12
16719,simple,8711701##,"Sobaquera de Poliamida con Porta Cargador Simple",1,4
16724,simple,8505209##,"Insignia Sub Alcaide Penitenciaría",1,6
16727,simple,7709017##,"Escudo de Brazo Defensa Civil",0,1
16730,variable,8205050##,"Borceguí de Cuero Clásico",1,
16731,variation,8205050##37,"Borceguí de Cuero Clásico - 37",0,0
16736,variation,8205050##38,"Borceguí de Cuero Clásico - 38",0,2
16737,variation,8205050##39,"Borceguí de Cuero Clásico - 39",0,2
16738,variation,8205050##40,"Borceguí de Cuero Clásico - 40",1,5
16739,variation,8205050##41,"Borceguí de Cuero Clásico - 41",0,0
16740,variation,8205050##42,"Borceguí de Cuero Clásico - 42",0,0
16741,variation,8205050##43,"Borceguí de Cuero Clásico - 43",0,0
16742,variation,8205050##44,"Borceguí de Cuero Clásico - 44",0,1
16743,variation,8205050##45,"Borceguí de Cuero Clásico - 45",0,0
16744,variation,8205050##46,"Borceguí de Cuero Clásico - 46",0,0
16745,simple,8306200##,"Gorro Polar",1,115
16749,simple,8705038##,"Porta Llaves",0,0
16754,variable,8701999##,"Cinturón de Cuero 30mm",1,
16755,variation,8701999##100,"Cinturón de Cuero 30mm - 100",0,'-2
16758,variation,8701999##105,"Cinturón de Cuero 30mm - 105",1,9
16759,variation,8701999##110,"Cinturón de Cuero 30mm - 110",1,10
16760,variation,8701999##115,"Cinturón de Cuero 30mm - 115",1,10
16761,variation,8701999##120,"Cinturón de Cuero 30mm - 120",1,73
16762,variation,8701999##125,"Cinturón de Cuero 30mm - 125",1,3
16763,variation,8701999##130,"Cinturón de Cuero 30mm - 130",0,0
16764,variation,8701999##135,"Cinturón de Cuero 30mm - 135",0,1
16765,variation,8701999##140,"Cinturón de Cuero 30mm - 140",0,0
16766,variation,8701999##60,"Cinturón de Cuero 30mm - 60",0,0
16769,variation,8701999##65,"Cinturón de Cuero 30mm - 65",0,0
16770,variation,8701999##70,"Cinturón de Cuero 30mm - 70",0,1
16771,variation,8701999##75,"Cinturón de Cuero 30mm - 75",0,1
16772,variation,8701999##80,"Cinturón de Cuero 30mm - 80",1,10
16773,variation,8701999##85,"Cinturón de Cuero 30mm - 85",1,3
16774,variation,8701999##90,"Cinturón de Cuero 30mm - 90",0,0
16775,variation,8701999##95,"Cinturón de Cuero 30mm - 95",0,0
16776,simple,8505130##,"Pectoral Alas de Chofer",1,41
16779,simple,8703047##,"Riñonera multi propósito para armas y cargador",1,17
16787,simple,7709333##,"Escudo Brazo Policía de Mendoza Modelo Viejo",1,32
16790,simple,8703200##,"Muslera Polcial Táctica Comando Universal T615",1,55
16801,simple,8303113##,"Casquete de Rip Stop Gris con Abrojo",1,50
16806,simple,8303902##,"Casquete de Rip Stop Beige con Abrojo",0,0
16811,variable,8303123##,"Casquete Reversible Negro/Azul Americano Rip Stop",1,
16812,variation,8303123##55,"Casquete Reversible Negro/Azul Americano Rip Stop - 55",1,114
16813,variation,8303123##56,"Casquete Reversible Negro/Azul Americano Rip Stop - 56",1,98
16814,variation,8303123##57,"Casquete Reversible Negro/Azul Americano Rip Stop - 57",1,46
16815,variation,8303123##58,"Casquete Reversible Negro/Azul Americano Rip Stop - 58",1,7
16816,variation,8303123##59,"Casquete Reversible Negro/Azul Americano Rip Stop - 59",0,0
16817,variation,8303123##60,"Casquete Reversible Negro/Azul Americano Rip Stop - 60",0,0
16818,variation,8303123##61,"Casquete Reversible Negro/Azul Americano Rip Stop - 61",0,0
16819,simple,8701216##,"Cinturón Americano Negro Completo con Porta Elementos",0,0
16822,simple,8703162##,"Muslera para Fobus ETCH",0,1
16831,variable,8708121##,"Mochila Táctica Trekking Camping 20 litros",0,
16832,variation,8708121#04#,"Mochila Táctica Trekking Camping 20 litros - 04. Woodland",0,2
16841,variation,8708121#06#,"Mochila Táctica Trekking Camping 20 litros - 06. Verde",0,1
16842,variation,8708121#09#,"Mochila Táctica Trekking Camping 20 litros - 09. Negro",0,0
16843,variation,8708121#13#,"Mochila Táctica Trekking Camping 20 litros - 13. Gris",0,0
16844,variation,8708121#18#,"Mochila Táctica Trekking Camping 20 litros - 18. Azul",0,2
16845,variable,8303129##,"Casquete de Rip Stop Negro con Ojalitos",1,
16846,variation,8303129##58,"Casquete de Rip Stop Negro con Ojalitos - 58",1,12
16847,variation,8303129##59,"Casquete de Rip Stop Negro con Ojalitos - 59",1,129
16848,variation,8303129##60,"Casquete de Rip Stop Negro con Ojalitos - 60",1,37
16849,simple,8303005##,"Casquete Quepi Gab regulable con abrojo Azul",1,77
16853,simple,8521301##,"Navaja Columbia Spider Saque Rápido",0,1
16858,simple,8708101##,"Mochila Gendarme Táctica 30 litros",1,5
16868,variable,2101350##,"Remera Manga Corta sin Cierre Gris T:XXS-XXL",1,
16869,variation,2101350##XS,"Remera Manga Corta sin Cierre Gris T:XXS-XXL - XS",1,4
16874,variation,2101350##S,"Remera Manga Corta sin Cierre Gris T:XXS-XXL - S",0,2
16875,variation,2101350##M,"Remera Manga Corta sin Cierre Gris T:XXS-XXL - M",1,16
16876,variation,2101350##L,"Remera Manga Corta sin Cierre Gris T:XXS-XXL - L",0,0
16877,variation,2101350##XL,"Remera Manga Corta sin Cierre Gris T:XXS-XXL - XL",1,7
16878,variation,2101350##XXL,"Remera Manga Corta sin Cierre Gris T:XXS-XXL - XXL",0,0
16879,variable,2101550##,"Remera Manga Corta sin Cierre Azul Noche T:XXS-XXL",1,
16880,variation,2101550##XXS,"Remera Manga Corta sin Cierre Azul Noche T:XXS-XXL - XXS",1,22
16885,variation,2101550##XS,"Remera Manga Corta sin Cierre Azul Noche T:XXS-XXL - XS",1,67
16886,variation,2101550##S,"Remera Manga Corta sin Cierre Azul Noche T:XXS-XXL - S",1,39
16887,variation,2101550##M,"Remera Manga Corta sin Cierre Azul Noche T:XXS-XXL - M",1,30
16888,variation,2101550##L,"Remera Manga Corta sin Cierre Azul Noche T:XXS-XXL - L",1,35
16889,variation,2101550##XL,"Remera Manga Corta sin Cierre Azul Noche T:XXS-XXL - XL",1,72
16890,variation,2101550##XXL,"Remera Manga Corta sin Cierre Azul Noche T:XXS-XXL - XXL",1,119
16891,variable,2101555##,"Remera Manga Corta sin Cierre Negra T:XXS-XXL",1,
16892,variation,2101555##XS,"Remera Manga Corta sin Cierre Negra T:XXS-XXL - XS",1,82
16897,variation,2101555##S,"Remera Manga Corta sin Cierre Negra T:XXS-XXL - S",1,108
16898,variation,2101555##M,"Remera Manga Corta sin Cierre Negra T:XXS-XXL - M",1,11
16899,variation,2101555##L,"Remera Manga Corta sin Cierre Negra T:XXS-XXL - L",1,11
16900,variation,2101555##XL,"Remera Manga Corta sin Cierre Negra T:XXS-XXL - XL",1,23
16901,variation,2101555##XXL,"Remera Manga Corta sin Cierre Negra T:XXS-XXL - XXL",1,15
16902,variable,2101300##,"Remera Manga Corta Policía Científica T:XXS-XXL",1,
16903,variation,2101300##XS,"Remera Manga Corta Policía Científica T:XXS-XXL - XS",0,2
16904,variation,2101300##S,"Remera Manga Corta Policía Científica T:XXS-XXL - S",1,4
16905,variation,2101300##M,"Remera Manga Corta Policía Científica T:XXS-XXL - M",0,1
16906,variation,2101300##L,"Remera Manga Corta Policía Científica T:XXS-XXL - L",0,'-1
16907,variation,2101300##XL,"Remera Manga Corta Policía Científica T:XXS-XXL - XL",0,1
16908,variation,2101300##XXL,"Remera Manga Corta Policía Científica T:XXS-XXL - XXL",0,0
16909,variable,2101110##,"Remera Manga Corta con Cierre Bombero T:XXS-XXL",1,
16910,variation,2101110##XXS,"Remera Manga Corta con Cierre Bombero T:XXS-XXL - XXS",0,0
16913,variation,2101110##XS,"Remera Manga Corta con Cierre Bombero T:XXS-XXL - XS",1,10
16914,variation,2101110##S,"Remera Manga Corta con Cierre Bombero T:XXS-XXL - S",1,18
16915,variation,2101110##M,"Remera Manga Corta con Cierre Bombero T:XXS-XXL - M",0,1
16916,variation,2101110##L,"Remera Manga Corta con Cierre Bombero T:XXS-XXL - L",0,1
16917,variation,2101110##XL,"Remera Manga Corta con Cierre Bombero T:XXS-XXL - XL",0,1
16918,variation,2101110##XXL,"Remera Manga Corta con Cierre Bombero T:XXS-XXL - XXL",0,0
16919,simple,8705750##,"Porta Cargador Doble Termoformado Gris",1,9
16924,simple,8705550##,"Porta Cargador Doble Termoformado Verde",0,1
16929,simple,8203124##,"Casquete de Rip Stop Camuflado Tigger Celeste",0,0
16937,simple,7710030##,"Bandera Argentina de Goma (PVC) a Color",1,3
16940,simple,7710031##,"Bandera Argentina de Goma (PVC) Baja Visibilidad",1,7
16943,simple,7710032##,"Bandera Argentina de Goma (PVC) a Verde Bosque",1,3
16946,simple,7710001##,"Escudo Brazo Policía de Mendoza de Goma (PVC)",1,108
16950,simple,8505101##,"Pectoral Bordado Rueda Alada Policía Vial con Bandera",1,98
16953,simple,7707266##,"Pectoral Bordado Ejército Argentino",1,17
16956,simple,7703603##,"Hombrera  Charretera Paleta Capona Sargento",1,46
16959,simple,5101221##,"Campera Alpha Industries 45-P MJC2000C4",0,1
16964,variable,5101391##,"Campera Alpha Industries Ferocity MVF43901C1",0,
16965,variation,5101391##M,"Campera Alpha Industries Ferocity MVF43901C1 - M",0,1
16969,variation,5101391##L,"Campera Alpha Industries Ferocity MVF43901C1 - L",0,1
16970,variation,5101391##XL,"Campera Alpha Industries Ferocity MVF43901C1 - XL",0,0
16971,variable,5101445##,"Campera Alpha Industries N2B Sonic MJN441C1",0,
16972,variation,5101445##M,"Campera Alpha Industries N2B Sonic MJN441C1 - M",0,1
16975,variation,5101445##L,"Campera Alpha Industries N2B Sonic MJN441C1 - L",0,1
16976,variation,5101445##XL,"Campera Alpha Industries N2B Sonic MJN441C1 - XL",0,2
16977,variation,5101445##XXL,"Campera Alpha Industries N2B Sonic MJN441C1 - XXL",0,2
16978,variable,5101210##,"Campera Alpha Industries MA-1 MJM21000C4",0,
16979,variation,5101210##S,"Campera Alpha Industries MA-1 MJM21000C4 - S",0,1
16982,variation,5101210##L,"Campera Alpha Industries MA-1 MJM21000C4 - L",0,1
16983,variable,5101342##,"Campera Alpha Industries Bubble Down MJB34100C1",0,
16984,variation,5101342##S,"Campera Alpha Industries Bubble Down MJB34100C1 - S",0,1
16987,variation,5101342##M,"Campera Alpha Industries Bubble Down MJB34100C1 - M",0,0
16988,variation,5101342##XL,"Campera Alpha Industries Bubble Down MJB34100C1 - XL",0,1
16989,variation,5101342##XXL,"Campera Alpha Industries Bubble Down MJB34100C1 - XXL",0,0
16990,variation,5101342##3XL,"Campera Alpha Industries Bubble Down MJB34100C1 - 3XL",0,1
16991,simple,5101443##,"Campera Alpha Industries Sarah WJS43901C1",0,1
16998,variable,5101220##,"Campera Alpha Industries CWU 45P MJC22000C1",0,
16999,variation,5101220##M,"Campera Alpha Industries CWU 45P MJC22000C1 - M",0,1
17004,variation,5101220##L,"Campera Alpha Industries CWU 45P MJC22000C1 - L",0,0
17005,variation,5101220##XL,"Campera Alpha Industries CWU 45P MJC22000C1 - XL",0,0
17006,simple,5101625##,"Chaleco Amarillo Fluor con cintas reflectivas",1,80
17011,variable,8707552##,"Porta Esposas Termoformada de Poliamida Negro",0,
17012,variation,8707552#06#,"Porta Esposas Termoformada de Poliamida Negro - 06. Verde",0,2
17015,variation,8707552#09#,"Porta Esposas Termoformada de Poliamida Negro - 09. Negro",0,0
17019,variation,8707552#13#,"Porta Esposas Termoformada de Poliamida Negro - 13. Gris",0,1
17023,simple,8519041##,"Gas Pimienta en Aerosol Sabre Red 60gr",1,24
17030,simple,8519042##,"Gas Pimienta en Aerosol Sabre Red 14gr",0,1
17036,simple,8703205##,"Pistolera Automatic Holster N5 FS92 Bereta 92",1,27
17047,variable,1120859##,"Bombacha Americana Rip Negra T:50-54",1,
17048,variation,1120859##50,"Bombacha Americana Rip Negra T:50-54 - 50",0,0
17049,variation,1120859##52,"Bombacha Americana Rip Negra T:50-54 - 52",1,11
17050,variation,1120859##54,"Bombacha Americana Rip Negra T:50-54 - 54",1,20
17051,simple,8520006##,"Kit S.O.S. Supervivencia Tarjeta  Pinza Silbato",0,0
17062,simple,8520626##,"Pila Recargable USB Li-ion",1,44
17069,simple,8400119##,"Gorra Seguridad",1,26
17076,variable,2301666##,"Tricota Escote en V Azul Noche",1,
17077,variation,2301666##XXS,"Tricota Escote en V Azul Noche - XXS",0,1
17080,variation,2301666##S,"Tricota Escote en V Azul Noche - S",1,18
17081,variation,2301666##M,"Tricota Escote en V Azul Noche - M",1,25
17082,variation,2301666##L,"Tricota Escote en V Azul Noche - L",1,27
17083,variation,2301666##XL,"Tricota Escote en V Azul Noche - XL",1,40
17084,variation,2301666##XXL,"Tricota Escote en V Azul Noche - XXL",1,53
17085,variation,2301666##3XL,"Tricota Escote en V Azul Noche - 3XL",1,9
17086,variation,2301666##4XL,"Tricota Escote en V Azul Noche - 4XL",0,1
17087,simple,7703111##,"Hombrera Auxiliar de Primera",1,31
17091,simple,7703050##,"Hombrera un Sol Sub Adjutor Penitenciaría",1,12
17094,simple,7703052##,"Hombrera 3 Soles Adjutor Principal Penitenciaría",1,21
17097,simple,3c814812fa21,"Hombrera Sub Alcaide Penitenciaría",1,6
17101,simple,7709065##,"Pectoral 1 Sol Oficial Ayudante PSA",1,8
17104,simple,7709064##,"Pectoral 2 Soles Oficial Principal PSA",0,0
17107,simple,7709068##,"Pectoral 1 Sol y Serreta Oficial Mayor PSA",0,1
17110,simple,7709067##,"Pectoral 4 Soles Oficial en Jefe PSA",1,10
17113,simple,7709066##,"Pectoral 3 Soles Oficial Subinspector PSA",1,7
17116,variable,8205010##,"Botín de Seguridad Prusiano Marrón",1,
17117,variation,8205010##40,"Botín de Seguridad Prusiano Marrón - 40",1,3
17121,variation,8205010##41,"Botín de Seguridad Prusiano Marrón - 41",0,2
17122,variation,8205010##42,"Botín de Seguridad Prusiano Marrón - 42",0,0
17123,variation,8205010##43,"Botín de Seguridad Prusiano Marrón - 43",1,4
17124,variation,8205010##44,"Botín de Seguridad Prusiano Marrón - 44",1,4
17125,variation,8205010##45,"Botín de Seguridad Prusiano Marrón - 45",0,0
17126,variation,8205010##46,"Botín de Seguridad Prusiano Marrón - 46",0,0
17127,simple,8520866##,"Navaja Mariposa Negra",0,0
17134,simple,7707115##,"Metálico Rueda Alada Dorada",1,3
17137,simple,7707324##,"Hebilla con Torreón Penitenciario Plateado",0,0
17141,simple,7701101##,"Cinta Camuflada para Enmascarar",0,0
17148,variable,5101901##,"Campera rompeviento Negra T:3XL-5XL",0,
17149,variation,5101901##3XL,"Campera rompeviento Negra T:3XL-5XL - 3XL",0,0
17155,variation,5101901##4XL,"Campera rompeviento Negra T:3XL-5XL - 4XL",0,1
17156,variation,5101901##5XL,"Campera rompeviento Negra T:3XL-5XL - 5XL",0,0
17157,variable,5101998##,"Campera Palmaj Azul T:3XL-5XL",0,
17158,variation,5101998##3XL,"Campera Palmaj Azul T:3XL-5XL - 3XL",0,0
17159,variation,5101998##4XL,"Campera Palmaj Azul T:3XL-5XL - 4XL",0,0
17160,variation,5101998##5XL,"Campera Palmaj Azul T:3XL-5XL - 5XL",0,0
17161,variable,5101853##,"Garibaldina Rip Mao Azul T:3XL-5XL",1,
17162,variation,5101853##3XL,"Garibaldina Rip Mao Azul T:3XL-5XL - 3XL",1,47
17168,variation,5101853##4XL,"Garibaldina Rip Mao Azul T:3XL-5XL - 4XL",0,1
17169,variation,5101853##5XL,"Garibaldina Rip Mao Azul T:3XL-5XL - 5XL",0,0
17170,variable,1407093##,"Pollera tipo Policía sin Forrar - Descarte - Saldo",0,
17171,variation,1407093##36,"Pollera tipo Policía sin Forrar - Descarte - Saldo - 36",0,1
17177,variation,1407093##38,"Pollera tipo Policía sin Forrar - Descarte - Saldo - 38",0,1
17178,variation,1407093##40,"Pollera tipo Policía sin Forrar - Descarte - Saldo - 40",0,1
17179,variation,1407093##42,"Pollera tipo Policía sin Forrar - Descarte - Saldo - 42",0,1
17180,variation,1407093##44,"Pollera tipo Policía sin Forrar - Descarte - Saldo - 44",0,1
17181,variation,1407093##46,"Pollera tipo Policía sin Forrar - Descarte - Saldo - 46",0,2
17182,variation,1407093##48,"Pollera tipo Policía sin Forrar - Descarte - Saldo - 48",0,0
17183,variation,1407093##50,"Pollera tipo Policía sin Forrar - Descarte - Saldo - 50",0,0
17184,variation,1407093##52,"Pollera tipo Policía sin Forrar - Descarte - Saldo - 52",0,0
17185,variation,1407093##54,"Pollera tipo Policía sin Forrar - Descarte - Saldo - 54",0,0
17186,simple,8520506##,"Gancho Mosquetón Con Clip",0,0
17189,simple,8705072##,"Porta Cargador Simple Ajustable",1,515
17199,simple,8520026##,"Linterna Frontal de Led para Bici",0,1
17209,simple,8503505##,"Luz Trasera de Bici a Led",0,2
17220,variable,2103069##,"Chomba Polo Manga Corta Gris T:XXS-XXL",1,
17221,variation,2103069##XXL,"Chomba Polo Manga Corta Gris T:XXS-XXL - XXL",1,15
17222,variation,2103069##XXS,"Chomba Polo Manga Corta Gris T:XXS-XXL - XXS",0,0
17226,variation,2103069##XS,"Chomba Polo Manga Corta Gris T:XXS-XXL - XS",1,18
17227,variation,2103069##S,"Chomba Polo Manga Corta Gris T:XXS-XXL - S",1,34
17228,variation,2103069##M,"Chomba Polo Manga Corta Gris T:XXS-XXL - M",1,16
17232,variation,2103069##L,"Chomba Polo Manga Corta Gris T:XXS-XXL - L",1,16
17233,variation,2103069##XL,"Chomba Polo Manga Corta Gris T:XXS-XXL - XL",1,18
17234,simple,8686070##,"Brújula Militar Metálica",0,0
17239,simple,8708070##,"Plataforma Universal Rescue",0,0
17245,simple,8521458##,"Cuchillo Navaja NF5458",0,0
17251,variable,8708054##,"Morral Táctico Multibolsillo",0,
17252,variation,8708054#04#,"Morral Táctico Multibolsillo - 04. Woodland",0,0
17254,variation,8708054#06#,"Morral Táctico Multibolsillo - 06. Verde",0,0
17256,variation,8708054#09#,"Morral Táctico Multibolsillo - 09. Negro",0,0
17265,variation,8708054#13#,"Morral Táctico Multibolsillo - 13. Gris",0,0
17267,variation,8708054#18#,"Morral Táctico Multibolsillo - 18. Azul",0,0
17269,simple,8708226##,"Mochila Táctica Negra con Porta Accesorios",0,0
17279,simple,7707504##,"Botón Metálico con Escudo Patrio 16 mm Dorado",1,159
17282,simple,7707505##,"Botón Metálico con Escudo Patrio 22 mm Dorado",1,78
17285,simple,7707532##,"Hebilla con Escudo Nacional Plateada",1,129
17289,simple,8701652##,"Separador Simple de Poliamida",1,151
17293,simple,8701653##,"Separador Simple de Cuero",1,54
17297,simple,7703601##,"Hombrera, Charretera, Paleta, Capona Cabo",1,19
17300,simple,8703252##,"Muslera Plataforma Base para Automatic Holster",0,1
17308,simple,7703602##,"Hombrera Charretera Capona Cabo Primero",1,23
17311,simple,7703604##,"Hombrera Charretera Capona Sargento Primero",1,45
17314,simple,7703605##,"Hombrera Charrerera Paleta Sargento Ayudante",1,46
